forward_from,forward_to,count
2046462374,1862724187,1
2044323688,1772238161,1
1130340254,1606625424,1
1130891856,1772238161,1
1133714736,1301962344,1
1052551028,1606625424,1
2085605636,1862724187,1
1050103634,1606625424,1
2117925150,1731141767,1
2141331735,1731141767,1
2141331735,1614269632,1
2141331735,1190986829,1
2139649532,1606625424,1
1006487902,1606254367,1
1006487902,1731141767,1
1006593884,1301962344,1
1009749057,1301962344,1
1012912855,1301962344,1
1020923877,1606625424,1
1033224462,1301962344,1
1035185800,1301962344,1
2116281431,1731141767,1
1049610340,1731141767,1
2115834812,1910155003,1
2115834812,1731141767,1
2115834812,1400689598,1
1049507817,1804905770,1
2107083631,1301962344,1
1049507817,1958703743,1
2094887236,1606625424,1
2094433251,1910155003,1
2094035980,1862724187,1
1049610340,1215292658,1
1049610340,1606625424,1
2091419976,1668678283,1
1133714736,1910155003,1
1135598718,1606625424,1
1204169876,1301962344,1
1135598718,1731141767,1
1175564678,1606625424,1
1179270258,1301962344,1
1180918899,1731141767,1
1979415966,1422646676,1
1976879067,1606625424,1
1976879067,1301962344,1
1975481580,1862724187,1
1182605481,1301962344,1
1184042645,1606625424,1
1973090987,1772238161,1
1184692987,1606625424,1
1189442636,1772238161,1
1189544175,1215292658,1
1862724187,1700352017,1
1968986365,1606625424,1
1191725222,1309409559,1
1968500938,1301962344,1
1195666911,1731141767,1
1201033706,1301962344,1
1201033706,1606625424,1
1965528015,1731141767,1
1201033706,1731141767,1
1201811722,1301962344,1
1203435111,1731141767,1
1961676162,1731141767,1
1959028191,1804905770,1
1958703743,1862724187,1
1173883961,1301962344,1
1984208042,1301962344,1
1988364209,1301962344,1
2018415642,1614269632,1
2037497033,1309409559,1
1135973695,1606625424,1
2037497033,1235541026,1
2037413173,1772238161,1
1137936018,1301962344,1
2037413173,1614269632,1
1138802087,1731141767,1
1150170803,1301962344,1
1150170803,1606625424,1
2029593813,1731141767,1
2025404274,1731141767,1
1150975915,1215292658,1
1152614126,1606625424,1
1988364209,1731141767,1
1157618018,1862724187,1
1999309633,1731141767,1
1165759295,1301962344,1
1172171084,1606625424,1
1999309633,1301962344,1
1172473243,1606625424,1
1997883763,1301962344,1
1172473243,1668678283,1
1989283973,1614269632,1
1989283973,1301962344,1
1988365219,1910155003,1
1172517043,1731141767,1
1299607346,1668678283,1
1614041121,1215292658,1
1301591875,1301962344,1
1484588762,1606625424,1
1484747034,1910155003,1
1488338305,1862724187,1
1488338305,1997883763,1
1696714919,1606625424,1
1492818399,1422646676,1
1495677342,1606625424,1
1695706359,1668678283,1
1693157234,1958703743,1
1495967019,1301962344,1
1497282178,1606625424,1
1499628385,1731141767,1
1689636108,1422594647,1
1499628385,1862724187,1
1686586175,1731141767,1
1500171387,1301962344,1
1507630146,1301962344,1
1508899684,1606254367,1
1511227654,1668678283,1
1511227654,1862724187,1
1681592100,1215292658,1
1516845015,1606625424,1
1520524521,1668678283,1
1525546583,1606254367,1
1525618698,1668678283,1
1528487044,1301962344,1
1672425030,1731141767,1
1671535621,1772238161,1
1484747034,1731141767,1
1700932158,1301962344,1
1441976401,1731141767,1
1479223377,1668678283,1
1731195994,1301962344,1
1442608291,1301962344,1
1731141767,1862724187,1
1731141767,1804905770,1
1447487888,1215292658,1
1448826977,1731141767,1
1450364875,1301962344,1
1450478912,1606625424,1
1451711933,1668678283,1
1452648203,1731141767,1
1731141767,1422594647,1
1454082138,1606625424,1
1731141767,1215292658,1
1731141767,1190986829,1
1455769876,1606625424,1
1456081291,1614269632,1
1462876169,1606254367,1
1462876169,1668678283,1
1462987087,1731141767,1
1467703355,1606625424,1
1724328030,1301962344,1
1467703355,1731141767,1
1711696477,1973090987,1
1471804579,1731141767,1
1711696477,1606625424,1
1473764638,1301962344,1
1478177369,1606625424,1
1539378013,1190986829,1
1539622584,1862724187,1
1002241008,1606625424,1
1668678283,1958703743,1
1603259782,1606254367,1
1653555472,1422594647,1
1603259782,1668678283,1
1603259782,1772238161,1
1651014070,1731141767,1
1603259782,1958703743,1
1606254367,1190986829,1
1650359602,1301962344,1
1646446376,1772238161,1
1646446376,1422646676,1
1635862402,1772238161,1
1606625424,1668678283,1
1606625424,1804905770,1
1606625424,1862724187,1
1609001162,1606625424,1
1609001162,1731141767,1
1611514902,1731141767,1
1619958497,1862724187,1
1619958497,1422646676,1
1611514902,1862724187,1
1617420438,1301962344,1
1615475573,1731141767,1
1614269632,1768292617,1
1612374133,1422594647,1
1612574617,1606625424,1
1612582723,1731141767,1
1613620531,1606254367,1
1601538905,1606254367,1
1599326989,1910155003,1
1599326989,1731141767,1
1565335110,1731141767,1
1545342759,1731141767,1
1550242102,1731141767,1
1668678283,1668678283,1
1668678283,1606625424,1
1551672873,1606625424,1
1555110835,1301962344,1
1555110835,1606254367,1
1665805475,1731141767,1
1665378999,1301962344,1
1561798209,1731141767,1
1562324199,1301962344,1
1564012790,1772238161,1
1565936811,1606625424,1
1653555472,1862724187,1
1568944241,1606625424,1
1659372417,1301962344,1
1569413723,1772238161,1
1657331448,1301962344,1
1655979710,1958703743,1
1655979710,1910155003,1
1655979710,1862724187,1
1655979710,1668678283,1
1572171702,1772238161,1
1588263288,1862724187,1
1655958998,1301962344,1
1654245814,1731141767,1
1731195994,1606625424,1
1441470420,1614269632,1
1301962344,1215292658,1
1331860269,1606625424,1
1332218554,1332218554,1
1332218554,1731141767,1
1823246910,1614269632,1
1332218554,1973090987,1
1342022321,1301962344,1
1343512727,1309409559,1
1822184731,1606254367,1
1343512727,1668678283,1
1343512727,1772238161,1
1343512727,1862724187,1
1348167958,1731141767,1
1348569984,1731141767,1
1804905770,1804905770,1
1351984384,1606625424,1
1351984384,1731141767,1
1804905770,1646446376,1
1357092496,1804905770,1
1359099269,1731141767,1
1360253345,1731141767,1
1361571144,1422646676,1
1361571144,1606254367,1
1801395955,1301962344,1
1800274305,1606625424,1
1366782055,1606625424,1
1369879142,1323992627,1
1371186985,1606625424,1
1373385240,1301962344,1
1826320114,1606625424,1
1331740093,1301962344,1
1735387179,1301962344,1
1827178194,1422594647,1
1301962344,1772238161,1
1861861596,1606625424,1
1861575578,1772238161,1
1302607540,1614269632,1
1303819356,1731141767,1
1307608206,1301962344,1
1309409559,1646446376,1
1855462468,1606254367,1
1309409559,1973090987,1
